ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10,HSCode,CountryOfOrigin
"CAP-0805-0001","Capacitor 10uF 0805 X7R 6.3v unpolarized","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,AVNET South Africa,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1343,units,631: Inventory (raw materials),,,,"Components","10uF","6.3v","","","","","","","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	CAP-0805-0001
Description: 	Capacitor 10uF 0805 X7R 6.3v unpolarized
Unit: 	units
Value: 	10uF
Voltage Rating: 	6.3v
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	805
Dielectric: 	X7R
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	unpolarized
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	
MPN: 	
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""CAP-0805-0001"",
    ""Description"": ""Capacitor 10uF 0805 X7R 6.3v unpolarized"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""10uF"",
    ""Tolerance"": ""6.3v"",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": """",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CAP-0402-0014","Capacitor 12pF 0402 C0G 6.3v unpolarized","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Arrow Altech,"CC0402JRNPO9BN120","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0338,units,631: Inventory (raw materials),,,,"Components","12pF","6.3v","0.05","","","","","","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	CAP-0402-0014
Description: 	Capacitor 12pF 0402 C0G 6.3v unpolarized
Unit: 	units
Value: 	12pF
Voltage Rating: 	6.3v
Tolerance: 	0.05
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	402
Dielectric: 	C0G
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	unpolarized
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	
MPN: 	
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""CAP-0402-0014"",
    ""Description"": ""Capacitor 12pF 0402 C0G 6.3v unpolarized"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""12pF"",
    ""Tolerance"": ""6.3v"",
    ""Current Rating"": ""0.05"",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": """",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CAP-0603-0001","Capacitor 12pF 0603 C0G 6.3v unpolarized","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Arrow Altech,"C0603C120J5GAC7867","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0428,units,631: Inventory (raw materials),,,,"Components","12pF","6.3v","","","","","","","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	CAP-0603-0001
Description: 	Capacitor 12pF 0603 C0G 6.3v unpolarized
Unit: 	units
Value: 	12pF
Voltage Rating: 	6.3v
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	603
Dielectric: 	C0G
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	unpolarized
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	
MPN: 	
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""CAP-0603-0001"",
    ""Description"": ""Capacitor 12pF 0603 C0G 6.3v unpolarized"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""12pF"",
    ""Tolerance"": ""6.3v"",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": """",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CAP-0603-0023","Capacitor 15pF 0603 C0G 16v unpolarized","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Arrow Altech,"CL10C150JB8NNNC","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0391,units,631: Inventory (raw materials),,,,"Components","15pF","16v","","","","","","","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	CAP-0603-0023
Description: 	Capacitor 15pF 0603 C0G 16v unpolarized
Unit: 	units
Value: 	15pF
Voltage Rating: 	16v
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	603
Dielectric: 	C0G
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	unpolarized
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	
MPN: 	
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""CAP-0603-0023"",
    ""Description"": ""Capacitor 15pF 0603 C0G 16v unpolarized"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""15pF"",
    ""Tolerance"": ""16v"",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": """",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CAP-0603-0027","Capacitor 18pF 0603 C0G 16V unpolarized","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Electrocomp,"CC0603JRNPO9BN180","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.2800,units,631: Inventory (raw materials),,,,"Components","18pF","16v","","","","","","","603","","","","","","","","","","","v2.6.x","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CAP-0603-0002","Capacitor 18pF 0603 C0G 6.3v unpolarized","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Arrow Altech,"CL10C180JB8NNNC","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0153,units,631: Inventory (raw materials),,,,"Components","18pF","6.3v","","","","","","","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	CAP-0603-0002
Description: 	Capacitor 18pF 0603 C0G 6.3v unpolarized
Unit: 	units
Value: 	18pF
Voltage Rating: 	6.3v
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	603
Dielectric: 	C0G
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	unpolarized
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	
MPN: 	
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""CAP-0603-0002"",
    ""Description"": ""Capacitor 18pF 0603 C0G 6.3v unpolarized"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""18pF"",
    ""Tolerance"": ""6.3v"",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": """",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CAP-0402-0010","Capacitor 1pF 0402 C0G 6.3v unpolarized","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Arrow Altech,"CC0402CRNPO9BN1R0","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0499,units,631: Inventory (raw materials),,,,"Components","1pF","6.3v","0.05","","","","","","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	CAP-0402-0010
Description: 	Capacitor 1pF 0402 C0G 6.3v unpolarized
Unit: 	units
Value: 	1pF
Voltage Rating: 	6.3v
Tolerance: 	0.05
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	402
Dielectric: 	C0G
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	unpolarized
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	
MPN: 	
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""CAP-0402-0010"",
    ""Description"": ""Capacitor 1pF 0402 C0G 6.3v unpolarized"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""1pF"",
    ""Tolerance"": ""6.3v"",
    ""Current Rating"": ""0.05"",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": """",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CAP-0603-0013","Capacitor 1uF 0603 X7R 16v unpolarized","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Arrow Altech,"CL10B105KO8NNNC","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0818,units,631: Inventory (raw materials),,,,"Components","1uF","16v","","","","","","","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	CAP-0603-0013
Description: 	Capacitor 1uF 0603 X7R 16v unpolarized
Unit: 	units
Value: 	1uF
Voltage Rating: 	16v
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	603
Dielectric: 	X7R
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	unpolarized
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	
MPN: 	
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""CAP-0603-0013"",
    ""Description"": ""Capacitor 1uF 0603 X7R 16v unpolarized"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""1uF"",
    ""Tolerance"": ""16v"",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": """",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CAP-0603-0008","Capacitor 1uF 0603 X7R 6.3v unpolarized","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Nuvision Electronics (Pty) Ltd,"CL10B105KQ8NNNC","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0705,units,631: Inventory (raw materials),,,,"Components","1uF","6.3v","","","","","","","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	CAP-0603-0008
Description: 	Capacitor 1uF 0603 X7R 6.3v unpolarized
Unit: 	units
Value: 	1uF
Voltage Rating: 	6.3v
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	603
Dielectric: 	X7R
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	unpolarized
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	
MPN: 	
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""CAP-0603-0008"",
    ""Description"": ""Capacitor 1uF 0603 X7R 6.3v unpolarized"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""1uF"",
    ""Tolerance"": ""6.3v"",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": """",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CAP-0402-0025","Capacitor 22pF 0402 C0G 6.3v unpolarized","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Arrow Altech,"CL05C220JB5NNNC","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0256,units,631: Inventory (raw materials),,,,"Components","22pF","6.3v","0.05","","","","","C0402C220J5GACTU - Kemet","402","","","","","","","","","","","v2.5.0","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CAP-0805-0003","Capacitor 22uF 0805 X7R 6.3v unpolarized","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Electrocomp,"CL21A226MQQNNNE","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.3208,units,631: Inventory (raw materials),,,,"Components","22uF","6.3v","","","","","","","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	CAP-0805-0003
Description: 	Capacitor 22uF 0805 X7R 6.3v unpolarized
Unit: 	units
Value: 	22uF
Voltage Rating: 	6.3v
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	805
Dielectric: 	X7R
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	unpolarized
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	
MPN: 	
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""CAP-0805-0003"",
    ""Description"": ""Capacitor 22uF 0805 X7R 6.3v unpolarized"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""22uF"",
    ""Tolerance"": ""6.3v"",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": """",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CAP-0402-0013","Capacitor 3.3pF 0402 C0G 6.3v unpolarized","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Arrow Altech,"GRM1555C1H3R3CA01D","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0364,units,631: Inventory (raw materials),,,,"Components","3.3pF","6.3v","0.05","","","","","","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	CAP-0402-0013
Description: 	Capacitor 3.3pF 0402 C0G 6.3v unpolarized
Unit: 	units
Value: 	3.3pF
Voltage Rating: 	6.3v
Tolerance: 	0.05
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	402
Dielectric: 	C0G
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	unpolarized
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	
MPN: 	
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""CAP-0402-0013"",
    ""Description"": ""Capacitor 3.3pF 0402 C0G 6.3v unpolarized"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""3.3pF"",
    ""Tolerance"": ""6.3v"",
    ""Current Rating"": ""0.05"",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": """",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CAP-0603-0011","Capacitor 330nF 0603 X7R 6.3v unpolarized","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Avnet Abacus,"CC0603KRX7R7BB334","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1043,units,631: Inventory (raw materials),,,,"Components","330nF","6.3v","","","","","","","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	CAP-0603-0011
Description: 	Capacitor 330nF 0603 X7R 6.3v unpolarized
Unit: 	units
Value: 	330nF
Voltage Rating: 	6.3v
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	603
Dielectric: 	X7R
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	unpolarized
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	
MPN: 	
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""CAP-0603-0011"",
    ""Description"": ""Capacitor 330nF 0603 X7R 6.3v unpolarized"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""330nF"",
    ""Tolerance"": ""6.3v"",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": """",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CAP-0402-0021","Capacitor 330pF 16v C0G unpolarised MLCC in a 0402 package","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,units,631: Inventory (raw materials),,,,"Components","330pF","16v","","","","","","","CAPACITOR_0402","~","","","","","","","","","","v3.x","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
